frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
3052,35.4706,1894.8250,9.0369,4.6505,,false,1,0.008333,0.0000,0.0083,256.00,53.72,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.310183,35.275427,53.72,4.6505,0.0899,0.0000,0.0000,0.0000,0.0000,0.0000
3053,35.4974,1907.6417,8.9793,22.5022,,false,2,0.008333,0.0000,0.0167,256.00,54.00,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.324339,35.325485,54.00,22.5022,0.0429,0.0000,0.0000,0.0000,0.0000,0.0000
3054,35.5021,1907.6417,8.8986,3.8329,,false,2,0.008333,0.0000,0.0167,256.00,54.00,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.324339,35.325485,54.00,3.8329,0.0275,0.0000,0.0000,0.0000,0.0000,0.0000
3055,35.5106,1907.6417,21.8666,4.9294,,false,2,0.008333,0.0000,0.0167,256.00,54.00,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.324339,35.325485,54.00,4.9294,0.0782,0.0000,0.0000,0.0000,0.0000,0.0000
3056,35.5183,1907.6417,8.2635,4.2758,,false,2,0.008333,0.0000,0.0167,256.00,54.00,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.324339,35.325485,54.00,4.2758,0.0414,0.0000,0.0000,0.0000,0.0000,0.0000
3057,35.5424,1920.5667,8.9173,19.4548,,false,3,0.008333,0.0000,0.0250,256.00,54.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.338901,35.375967,54.29,19.4548,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000
3058,35.5470,1920.5667,8.4796,3.8502,,false,3,0.008333,0.0000,0.0250,256.00,54.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.338901,35.375967,54.29,3.8502,0.0316,0.0000,0.0000,0.0000,0.0000,0.0000
3059,35.5549,1920.5667,19.0788,4.5090,,false,3,0.008333,0.0000,0.0250,256.00,54.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.338901,35.375967,54.29,4.5090,0.0263,0.0000,0.0000,0.0000,0.0000,0.0000
3060,35.5647,1920.5667,8.5258,5.5991,,false,3,0.008333,0.0000,0.0250,256.00,54.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.338901,35.375967,54.29,5.5991,0.0264,0.0000,0.0000,0.0000,0.0000,0.0000
3061,35.5953,1933.5417,13.7465,22.2789,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,22.2789,0.0136,0.0000,0.0000,0.0000,0.0000,0.0000
3062,35.5996,1933.5417,7.8784,3.6289,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,3.6289,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000
3063,35.6064,1933.5417,21.6190,4.0656,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.0656,0.0390,0.0000,0.0000,0.0000,0.0000,0.0000
3064,35.6191,1933.5417,12.0666,4.7861,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.7861,0.0951,0.0000,0.0000,0.0000,0.0000,0.0000
3065,35.6285,1933.5417,8.9852,4.8952,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.8952,0.0868,0.0000,0.0000,0.0000,0.0000,0.0000
3066,35.6396,1933.5417,11.8561,4.5450,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.5450,0.0915,0.0000,0.0000,0.0000,0.0000,0.0000
3067,35.6470,1933.5417,8.1482,3.7889,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,3.7889,0.0766,0.0000,0.0000,0.0000,0.0000,0.0000
3068,35.6605,1933.5417,12.6866,4.5194,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.5194,0.0537,0.0000,0.0000,0.0000,0.0000,0.0000
3069,35.6682,1933.5417,7.8473,4.4257,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.4257,0.0174,0.0000,0.0000,0.0000,0.0000,0.0000
3070,35.6767,1933.5417,8.2545,4.5291,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.5291,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000
3071,35.6864,1933.5417,9.1192,5.1096,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.1096,0.0444,0.0000,0.0000,0.0000,0.0000,0.0000
3072,35.6956,1933.5417,9.3511,5.0417,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.0417,0.0454,0.0000,0.0000,0.0000,0.0000,0.0000
3073,35.7045,1933.5417,8.9361,4.9464,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.9464,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000
3074,35.7143,1933.5417,9.3522,5.4523,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.4523,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000
3075,35.7238,1933.5417,9.8496,5.1402,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.1402,0.0637,0.0000,0.0000,0.0000,0.0000,0.0000
3076,35.7313,1933.5417,8.4188,4.2373,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.2373,0.0261,0.0000,0.0000,0.0000,0.0000,0.0000
3077,35.7405,1933.5417,8.6440,4.6565,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.6565,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000
3078,35.7499,1933.5417,9.1641,5.0390,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.0390,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000
3079,35.7587,1933.5417,9.1665,4.5717,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.5717,0.0477,0.0000,0.0000,0.0000,0.0000,0.0000
3080,35.7675,1933.5417,8.8140,4.4957,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.4957,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000
3081,35.7764,1933.5417,9.1772,4.3159,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.3159,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000
3082,35.7856,1933.5417,9.2761,4.3804,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.3804,0.0389,0.0000,0.0000,0.0000,0.0000,0.0000
3083,35.7947,1933.5417,8.8292,4.5630,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.5630,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000
3084,35.8029,1933.5417,9.1564,3.6104,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,3.6104,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000
3085,35.8122,1933.5417,9.1294,3.6934,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,3.6934,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000
3086,35.8212,1933.5417,8.8405,3.8596,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,3.8596,0.0604,0.0000,0.0000,0.0000,0.0000,0.0000
3087,35.8306,1933.5417,9.1780,4.1336,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.1336,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000
3088,35.8400,1933.5417,9.1981,4.2212,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.2212,0.0408,0.0000,0.0000,0.0000,0.0000,0.0000
3089,35.8492,1933.5417,9.2341,4.3674,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,4.3674,0.0294,0.0000,0.0000,0.0000,0.0000,0.0000
3090,35.8589,1933.5417,8.8044,5.2007,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.2007,0.0427,0.0000,0.0000,0.0000,0.0000,0.0000
3091,35.8688,1933.5417,9.8405,5.0803,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.0803,0.0288,0.0000,0.0000,0.0000,0.0000,0.0000
3092,35.8782,1933.5417,9.4089,5.2914,,false,2,0.008333,0.0000,0.0167,256.00,54.58,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.353637,35.426665,54.58,5.2914,0.0555,0.0000,0.0000,0.0000,0.0000,0.0000
3093,35.9113,2011.2750,8.8911,29.3535,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,29.3535,0.0451,0.0000,0.0000,0.0000,0.0000,0.0000
3094,35.9151,2011.2750,8.9357,3.1587,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.1587,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000
3095,35.9222,2011.2750,27.0852,4.4237,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.4237,0.0904,0.0000,0.0000,0.0000,0.0000,0.0000
3096,35.9309,2011.2750,8.7634,4.3212,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.3212,0.0413,0.0000,0.0000,0.0000,0.0000,0.0000
3097,35.9395,2011.2750,8.9931,3.7938,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.7938,0.0399,0.0000,0.0000,0.0000,0.0000,0.0000
3098,35.9490,2011.2750,9.2830,4.0612,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0612,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000
3099,35.9576,2011.2750,8.8745,3.9192,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.9192,0.0414,0.0000,0.0000,0.0000,0.0000,0.0000
3100,35.9671,2011.2750,9.0152,4.3531,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.3531,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000
3101,35.9765,2011.2750,8.8942,4.6479,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.6479,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000
3102,35.9852,2011.2750,9.4880,4.0222,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0222,0.0453,0.0000,0.0000,0.0000,0.0000,0.0000
3103,35.9942,2011.2750,8.9932,3.9837,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.9837,0.0287,0.0000,0.0000,0.0000,0.0000,0.0000
3104,36.0032,2011.2750,8.7867,4.2764,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.2764,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000
3105,36.0121,2011.2750,8.9595,4.0988,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0988,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000
3106,36.0216,2011.2750,9.1549,4.5554,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.5554,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000
3107,36.0305,2011.2750,9.0116,4.3072,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.3072,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000
3108,36.0391,2011.2750,9.0910,3.8027,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.8027,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000
3109,36.0480,2011.2750,8.9122,3.9455,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.9455,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000
3110,36.0573,2011.2750,9.4442,3.7063,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.7063,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000
3111,36.0659,2011.2750,8.8965,3.6299,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.6299,0.0916,0.0000,0.0000,0.0000,0.0000,0.0000
3112,36.0754,2011.2750,8.9684,3.9786,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,3.9786,0.0478,0.0000,0.0000,0.0000,0.0000,0.0000
3113,36.0851,2011.2750,9.3554,4.4371,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.4371,0.0455,0.0000,0.0000,0.0000,0.0000,0.0000
3114,36.0939,2011.2750,9.1772,4.0348,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0348,0.0269,0.0000,0.0000,0.0000,0.0000,0.0000
3115,36.1031,2011.2750,8.7820,4.5770,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.5770,0.0502,0.0000,0.0000,0.0000,0.0000,0.0000
3116,36.1123,2011.2750,8.8972,4.6652,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.6652,0.0284,0.0000,0.0000,0.0000,0.0000,0.0000
3117,36.1210,2011.2750,9.0197,4.3521,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.3521,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000
3118,36.1299,2011.2750,9.0301,4.1796,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.1796,0.0531,0.0000,0.0000,0.0000,0.0000,0.0000
3119,36.1389,2011.2750,9.0527,4.1706,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.1706,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000
3120,36.1478,2011.2750,8.9869,4.0922,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0922,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000
3121,36.1572,2011.2750,9.3463,4.0446,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0446,0.0323,0.0000,0.0000,0.0000,0.0000,0.0000
3122,36.1660,2011.2750,8.8995,4.0538,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.0538,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000
3123,36.1758,2011.2750,8.8279,4.9253,,false,2,0.008333,0.0000,0.0167,256.00,56.29,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.435689,35.730283,56.29,4.9253,0.0277,0.0000,0.0000,0.0000,0.0000,0.0000
3124,36.2087,2088.6167,9.0711,28.8686,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,28.8686,0.0279,0.0000,0.0000,0.0000,0.0000,0.0000
3125,36.2133,2088.6167,8.9315,3.8841,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,3.8841,0.0209,0.0000,0.0000,0.0000,0.0000,0.0000
3126,36.2212,2088.6167,26.9276,5.5239,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.5239,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000
3127,36.2293,2088.6167,8.7368,4.7648,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7648,0.0395,0.0000,0.0000,0.0000,0.0000,0.0000
3128,36.2383,2088.6167,8.9942,4.8142,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.8142,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000
3129,36.2465,2088.6167,8.7161,4.3513,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.3513,0.0321,0.0000,0.0000,0.0000,0.0000,0.0000
3130,36.2560,2088.6167,8.9745,4.9290,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.9290,0.0459,0.0000,0.0000,0.0000,0.0000,0.0000
3131,36.2648,2088.6167,8.9172,4.7645,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7645,0.1194,0.0000,0.0000,0.0000,0.0000,0.0000
3132,36.2743,2088.6167,9.2934,4.9475,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.9475,0.0659,0.0000,0.0000,0.0000,0.0000,0.0000
3133,36.2831,2088.6167,8.9925,4.8395,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.8395,0.0439,0.0000,0.0000,0.0000,0.0000,0.0000
3134,36.2920,2088.6167,9.1913,4.3388,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.3388,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000
3135,36.3010,2088.6167,8.9295,4.4447,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.4447,0.0809,0.0000,0.0000,0.0000,0.0000,0.0000
3136,36.3105,2088.6167,9.0532,4.9962,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.9962,0.0301,0.0000,0.0000,0.0000,0.0000,0.0000
3137,36.3197,2088.6167,8.9658,4.9846,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.9846,0.0477,0.0000,0.0000,0.0000,0.0000,0.0000
3138,36.3284,2088.6167,8.8721,5.1602,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.1602,0.0589,0.0000,0.0000,0.0000,0.0000,0.0000
3139,36.3369,2088.6167,8.7929,4.7814,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7814,0.0455,0.0000,0.0000,0.0000,0.0000,0.0000
3140,36.3457,2088.6167,8.7848,4.8038,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.8038,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000
3141,36.3544,2088.6167,8.8342,4.6861,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.6861,0.1367,0.0000,0.0000,0.0000,0.0000,0.0000
3142,36.3632,2088.6167,8.8553,4.6468,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.6468,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000
3143,36.3735,2088.6167,9.6562,5.1434,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.1434,0.0428,0.0000,0.0000,0.0000,0.0000,0.0000
3144,36.3823,2088.6167,9.1478,4.7934,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7934,0.0468,0.0000,0.0000,0.0000,0.0000,0.0000
3145,36.3915,2088.6167,9.0443,4.8991,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.8991,0.0477,0.0000,0.0000,0.0000,0.0000,0.0000
3146,36.4008,2088.6167,9.1517,4.9412,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.9412,0.0318,0.0000,0.0000,0.0000,0.0000,0.0000
3147,36.4098,2088.6167,9.0920,5.0981,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.0981,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000
3148,36.4193,2088.6167,9.7174,4.7622,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7622,0.0428,0.0000,0.0000,0.0000,0.0000,0.0000
3149,36.4278,2088.6167,8.6541,4.7148,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,4.7148,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000
3150,36.4370,2088.6167,8.9094,5.0516,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.0516,0.0472,0.0000,0.0000,0.0000,0.0000,0.0000
3151,36.4461,2088.6167,8.7981,5.3195,,false,1,0.008333,0.0000,0.0083,256.00,57.96,0.0000,22,1,0,0,0,77510,1541,148,40,1046876160,0.000000,3.521976,36.032424,57.96,5.3195,0.0529,0.0000,0.0000,0.0000,0.0000,0.0000
