frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1356,281.1012,111.1583,74.1097,8.6391,,false,9,0.008333,2.6216,0.0750,1.00,1.00,4.6847,22,1,40,0,53760,191,191,0,0,826404864,8.6391,0.0628,2.6216,1.0338,0.0000,0.0000
1357,281.1785,111.2333,75.2806,10.6284,,false,9,0.008333,3.5200,0.0750,1.00,1.00,4.9653,22,1,40,0,53760,191,191,0,0,826404864,10.6284,0.0748,3.5200,1.1404,0.0000,0.0000
1358,281.2536,111.3083,75.3600,10.4376,,false,9,0.008333,3.2261,0.0750,1.00,1.00,5.3253,22,1,40,0,53760,191,191,0,0,826404864,10.4376,0.0760,3.2261,1.3415,0.0000,0.0000
1359,281.3511,111.3917,83.5978,24.2951,,false,10,0.008333,3.4583,0.0833,1.00,1.00,5.5898,22,1,40,0,53760,191,191,0,0,826404864,24.2951,0.0667,3.4583,15.5559,0.0000,0.0000
1360,281.4109,111.4667,74.2130,9.7128,,false,9,0.008333,3.1165,0.0750,1.00,1.00,4.8028,22,1,40,0,53760,191,191,0,0,826404864,9.7128,0.0698,3.1165,1.1143,0.0000,0.0000
1361,281.4876,111.5417,74.9427,11.7003,,false,9,0.008333,4.1863,0.0750,1.00,1.00,4.7454,22,1,40,0,53760,191,191,0,0,826404864,11.7003,0.0741,4.1863,1.1417,0.0000,0.0000
1362,281.5664,111.6250,82.5390,8.0732,,false,10,0.008333,2.8018,0.0833,1.00,1.00,3.9511,22,1,40,0,53760,191,191,0,0,826404864,8.0732,0.0580,2.8018,0.7933,0.0000,0.0000
1363,281.6530,111.7083,83.9946,10.5005,,false,10,0.008333,3.5939,0.0833,1.00,0.99,4.6124,22,1,40,0,53760,191,191,0,0,826404864,10.5005,0.0745,3.5939,1.1509,0.0000,0.0000
1364,281.7422,111.7833,75.4057,24.1362,,false,9,0.008333,3.3051,0.0750,1.00,0.99,5.0181,22,1,40,0,53760,191,191,0,0,826404864,24.1362,0.0738,3.3051,15.2504,0.0000,0.0000
1365,281.8122,111.8667,83.1388,11.1383,,false,10,0.008333,3.9014,0.0833,1.00,1.00,4.8235,22,1,40,0,53760,191,191,0,0,826408960,11.1383,0.0804,3.9014,1.1565,0.0000,0.0000
1366,281.8864,111.9417,74.7698,10.6596,,false,9,0.008333,3.2767,0.0750,1.00,1.00,4.5933,22,1,40,0,53760,191,191,0,0,826408960,10.6596,0.0749,3.2767,1.1730,0.0000,0.0000
1367,281.9625,112.0167,75.4262,11.3430,,false,9,0.008333,4.0806,0.0750,1.00,0.99,5.0195,22,1,40,0,53760,191,191,0,0,826408960,11.3430,0.0780,4.0806,1.1746,0.0000,0.0000
1368,282.0366,112.0917,74.6969,10.7368,,false,9,0.008333,3.0442,0.0750,1.00,1.00,4.7165,22,1,40,0,53760,191,191,0,0,826408960,10.7368,0.0791,3.0442,1.5413,0.0000,0.0000
1369,282.1215,112.1667,74.8560,20.5449,,false,9,0.008333,2.0395,0.0750,1.00,1.00,4.5725,22,1,40,0,53760,191,191,0,0,826408960,20.5449,0.0672,2.0395,12.8812,0.0000,0.0000
1370,282.1887,112.2417,75.3785,12.3361,,false,9,0.008333,2.7912,0.0750,1.00,0.99,4.9510,22,1,40,0,53760,191,191,0,0,826408960,12.3361,0.0761,2.7912,1.1553,0.0000,0.0000
1371,282.2734,112.3250,83.3230,13.8657,,false,10,0.008333,3.5717,0.0833,1.00,1.00,4.9407,22,1,40,0,53760,191,191,0,0,826408960,13.8657,0.0697,3.5717,1.1109,0.0000,0.0000
1372,282.3486,112.4000,77.9593,10.2783,,false,9,0.008333,3.0752,0.0750,1.00,0.96,7.9000,22,1,40,0,53760,191,191,0,0,826408960,10.2783,0.0728,3.0752,1.2107,0.0000,0.0000
1373,282.4183,112.4750,72.9842,7.9555,,false,9,0.008333,1.9763,0.0750,1.00,1.00,5.8842,22,1,40,0,53760,191,191,0,0,826408960,7.9555,0.0670,1.9763,0.8780,0.0000,0.0000
1374,282.5079,112.5500,75.4502,22.1422,,false,9,0.008333,3.1059,0.0750,1.00,0.99,6.3344,22,1,40,0,53760,191,191,0,0,826408960,22.1422,0.0704,3.1059,14.3503,0.0000,0.0000
1375,282.5724,112.6250,76.5904,9.9832,,false,9,0.008333,3.0771,0.0750,1.00,0.98,7.9248,22,1,40,0,53760,191,191,0,0,826408960,9.9832,0.0831,3.0771,1.3512,0.0000,0.0000
1376,282.6632,112.7167,89.9580,10.8000,,false,11,0.008333,3.4864,0.0917,1.00,1.00,6.2161,22,1,40,0,53760,191,191,0,0,826437632,10.8000,0.1007,3.4864,1.1686,0.0000,0.0000
1377,282.7374,112.7917,74.2320,10.6124,,false,9,0.008333,3.1457,0.0750,1.00,1.00,5.4481,22,1,40,0,53760,191,191,0,0,826437632,10.6124,0.0926,3.1457,1.1719,0.0000,0.0000
1378,282.8132,112.8667,76.1885,10.1153,,false,9,0.008333,3.0020,0.0750,1.00,0.98,6.6367,22,1,40,0,53760,191,191,0,0,826441728,10.1153,0.0808,3.0020,1.3250,0.0000,0.0000
1379,282.9091,112.9500,82.6090,23.8359,,false,10,0.008333,3.1856,0.0833,1.00,1.00,5.9124,22,1,40,0,53760,191,191,0,0,826441728,23.8359,0.0646,3.1856,15.4879,0.0000,0.0000
1380,282.9715,113.0250,75.7069,10.2385,,false,9,0.008333,3.1272,0.0750,1.00,0.99,6.6192,22,1,40,0,53760,191,191,0,0,826441728,10.2385,0.0747,3.1272,1.2661,0.0000,0.0000
1381,283.0479,113.1000,75.0468,11.7353,,false,9,0.008333,3.6416,0.0750,1.00,1.00,6.6660,22,1,40,0,53760,191,191,0,0,826441728,11.7353,0.0982,3.6416,1.0281,0.0000,0.0000
1382,283.1209,113.1750,74.3478,10.2974,,false,9,0.008333,2.9867,0.0750,1.00,1.00,6.0139,22,1,40,0,53760,191,191,0,0,826441728,10.2974,0.0801,2.9867,1.2194,0.0000,0.0000
1383,283.2039,113.2583,83.2282,10.2296,,false,10,0.008333,3.3374,0.0833,1.00,1.00,5.9087,22,1,40,0,53760,191,191,0,0,826441728,10.2296,0.1058,3.3374,1.1901,0.0000,0.0000
1384,283.2938,113.3333,75.6565,24.3979,,false,9,0.008333,2.7742,0.0750,1.00,0.99,6.5652,22,1,40,0,53760,191,191,0,0,826441728,24.3979,0.0654,2.7742,16.4929,0.0000,0.0000
1385,283.3559,113.4083,76.0658,10.3104,,false,9,0.008333,2.9813,0.0750,1.00,0.99,7.6310,22,1,40,0,53760,191,191,0,0,826441728,10.3104,0.0690,2.9813,1.2373,0.0000,0.0000
1386,283.4294,113.4833,74.0061,9.9582,,false,9,0.008333,3.0854,0.0750,1.00,1.00,6.6371,22,1,40,0,53760,191,191,0,0,826441728,9.9582,0.0711,3.0854,1.4083,0.0000,0.0000
1387,283.5030,113.5583,72.9974,10.4397,,false,9,0.008333,3.2317,0.0750,1.00,1.00,4.6345,22,1,40,0,53760,191,191,0,0,826441728,10.4397,0.0734,3.2317,1.2090,0.0000,0.0000
1388,283.5793,113.6333,76.2915,10.1304,,false,9,0.008333,2.9028,0.0750,1.00,0.98,5.9260,22,1,40,0,53760,191,191,0,0,826441728,10.1304,0.1077,2.9028,1.1845,0.0000,0.0000
1389,283.6850,113.7250,90.6185,25.6024,,false,11,0.008333,4.2014,0.0917,1.00,1.00,4.8778,22,1,40,0,53760,191,191,0,0,826441728,25.6024,0.0713,4.2014,15.2978,0.0000,0.0000
1390,283.7453,113.8000,74.8623,10.9462,,false,9,0.008333,3.9240,0.0750,1.00,1.00,4.7402,22,1,40,0,53760,191,191,0,0,826441728,10.9462,0.0702,3.9240,1.2034,0.0000,0.0000
1391,283.8204,113.8750,74.9861,11.0133,,false,9,0.008333,3.9952,0.0750,1.00,1.00,4.7263,22,1,40,0,53760,191,191,0,0,826445824,11.0133,0.0734,3.9952,1.1916,0.0000,0.0000
1392,283.9036,113.9583,83.2510,11.1669,,false,10,0.008333,4.4264,0.0833,1.00,1.00,4.6439,22,1,40,0,53760,191,191,0,0,826445824,11.1669,0.0716,4.4264,1.1531,0.0000,0.0000
1393,283.9792,114.0333,75.4089,11.2186,,false,9,0.008333,3.9835,0.0750,1.00,0.99,5.0528,22,1,40,0,53760,191,191,0,0,826445824,11.2186,0.0723,3.9835,1.1238,0.0000,0.0000
1394,284.0671,114.1083,74.8080,24.2095,,false,9,0.008333,2.9485,0.0750,1.00,1.00,4.8608,22,1,40,0,53760,191,191,0,0,826445824,24.2095,0.0752,2.9485,15.2944,0.0000,0.0000
1395,284.1280,114.1833,75.1758,10.1646,,false,9,0.008333,3.2207,0.0750,1.00,1.00,5.0366,22,1,40,0,53760,191,191,0,0,826445824,10.1646,0.0981,3.2207,1.1695,0.0000,0.0000
1396,284.2035,114.2583,74.7943,10.7874,,false,9,0.008333,3.2138,0.0750,1.00,1.00,4.8308,22,1,40,0,53760,191,191,0,0,826445824,10.7874,0.0727,3.2138,1.1594,0.0000,0.0000
1397,284.2812,114.3333,75.1337,13.4107,,false,9,0.008333,2.9617,0.0750,1.00,1.00,4.9645,22,1,40,0,53760,191,191,0,0,826445824,13.4107,0.0798,2.9617,1.4814,0.0000,0.0000
1398,284.3530,114.4083,75.2111,9.9528,,false,9,0.008333,3.2877,0.0750,1.00,1.00,5.1756,22,1,40,0,53760,191,191,0,0,826445824,9.9528,0.0758,3.2877,1.2435,0.0000,0.0000
1399,284.4506,114.4917,83.0934,24.4999,,false,10,0.008333,3.5285,0.0833,1.00,1.00,4.9357,22,1,40,0,53760,191,191,0,0,826445824,24.4999,0.0657,3.5285,15.9234,0.0000,0.0000
1400,284.5115,114.5667,74.8185,10.5258,,false,9,0.008333,3.1344,0.0750,1.00,1.00,4.7543,22,1,40,0,53760,191,191,0,0,826445824,10.5258,0.0721,3.1344,1.1944,0.0000,0.0000
1401,284.5885,114.6417,75.4333,12.0961,,false,9,0.008333,3.2501,0.0750,1.00,0.99,5.1876,22,1,40,0,53760,191,191,0,0,826445824,12.0961,0.0645,3.2501,1.2829,0.0000,0.0000
1402,284.6797,114.7333,92.3867,10.8362,,false,11,0.008333,3.6710,0.0917,1.00,0.99,5.9076,22,1,40,0,53760,191,191,0,0,826445824,10.8362,0.0735,3.6710,1.1484,0.0000,0.0000
1403,284.7522,114.8083,73.7795,9.6959,,false,9,0.008333,3.2241,0.0750,1.00,1.00,4.6870,22,1,40,0,53760,191,191,0,0,826445824,9.6959,0.0764,3.2241,1.2593,0.0000,0.0000
1404,284.8427,114.8833,74.9074,24.6198,,false,9,0.008333,2.9088,0.0750,1.00,1.00,4.5944,22,1,40,0,53760,191,191,0,0,826449920,24.6198,0.0674,2.9088,16.1924,0.0000,0.0000
1405,284.9032,114.9583,75.6310,10.1062,,false,9,0.008333,3.0702,0.0750,1.00,0.99,5.2254,22,1,40,0,53760,191,191,0,0,826449920,10.1062,0.0790,3.0702,1.1443,0.0000,0.0000
1406,284.9853,115.0417,82.7782,9.5663,,false,10,0.008333,3.4693,0.0833,1.00,1.00,4.6703,22,1,40,0,53760,191,191,0,0,826449920,9.5663,0.0962,3.4693,1.0553,0.0000,0.0000
1407,285.0620,115.1167,75.3102,9.1131,,false,9,0.008333,2.9202,0.0750,1.00,1.00,4.9805,22,1,40,0,53760,191,191,0,0,826449920,9.1131,0.0676,2.9202,1.1271,0.0000,0.0000
1408,285.1370,115.1917,75.0187,10.5454,,false,9,0.008333,3.7098,0.0750,1.00,1.00,4.9991,22,1,40,0,53760,191,191,0,0,826449920,10.5454,0.0715,3.7098,1.1824,0.0000,0.0000
1409,285.2338,115.2750,83.4654,24.1165,,false,10,0.008333,3.3616,0.0833,1.00,1.00,5.1312,22,1,40,0,53760,191,191,0,0,826449920,24.1165,0.0688,3.3616,15.3029,0.0000,0.0000
1410,285.2943,115.3500,74.8410,9.8777,,false,9,0.008333,3.1461,0.0750,1.00,1.00,4.9723,22,1,40,0,53760,191,191,0,0,826449920,9.8777,0.0781,3.1461,1.2605,0.0000,0.0000
1411,285.3687,115.4250,74.9924,9.0818,,false,9,0.008333,2.9014,0.0750,1.00,1.00,4.9647,22,1,40,0,53760,191,191,0,0,826449920,9.0818,0.0695,2.9014,1.1582,0.0000,0.0000
1412,285.4443,115.5000,74.8790,9.8645,,false,9,0.008333,2.8779,0.0750,1.00,1.00,4.8436,22,1,40,0,53760,191,191,0,0,826449920,9.8645,0.0728,2.8779,1.1924,0.0000,0.0000
1413,285.5213,115.5750,75.3037,11.4492,,false,9,0.008333,3.0148,0.0750,1.00,1.00,5.1474,22,1,40,0,53760,191,191,0,0,826449920,11.4492,0.0745,3.0148,1.1898,0.0000,0.0000
1414,285.6178,115.6583,83.2152,24.5892,,false,10,0.008333,3.3364,0.0833,1.00,1.00,5.0292,22,1,40,0,53760,191,191,0,0,826449920,24.5892,0.0773,3.3364,15.5653,0.0000,0.0000
1415,285.6882,115.7417,84.0279,11.0347,,false,10,0.008333,3.3332,0.0833,1.00,0.99,5.7238,22,1,40,0,53760,191,191,0,0,826449920,11.0347,0.1033,3.3332,1.5043,0.0000,0.0000
1416,285.7692,115.8250,82.6754,9.6970,,false,10,0.008333,3.3535,0.0833,1.00,1.00,5.0659,22,1,40,0,53760,191,191,0,0,826449920,9.6970,0.0656,3.3535,1.1459,0.0000,0.0000
1417,285.8449,115.9000,74.6810,10.6519,,false,9,0.008333,3.3502,0.0750,1.00,1.00,4.7469,22,1,40,0,53760,191,191,0,0,826454016,10.6519,0.0959,3.3502,1.1600,0.0000,0.0000
1418,285.9190,115.9750,75.2815,9.4014,,false,9,0.008333,2.8348,0.0750,1.00,1.00,5.0284,22,1,40,0,53760,191,191,0,0,826454016,9.4014,0.0718,2.8348,1.1650,0.0000,0.0000
1419,286.0091,116.0500,74.9706,24.5387,,false,9,0.008333,3.1808,0.0750,1.00,1.00,4.9990,22,1,40,0,53760,191,191,0,0,826454016,24.5387,0.0850,3.1808,15.4368,0.0000,0.0000
1420,286.0704,116.1250,75.3771,10.7100,,false,9,0.008333,3.0866,0.0750,1.00,0.99,5.3761,22,1,40,0,53760,191,191,0,0,826454016,10.7100,0.0922,3.0866,1.1738,0.0000,0.0000
1421,286.1547,116.2083,83.1861,10.5904,,false,10,0.008333,3.2871,0.0833,1.00,1.00,5.2289,22,1,40,0,53760,191,191,0,0,826454016,10.5904,0.0680,3.2871,1.1360,0.0000,0.0000
1422,286.2285,116.2833,74.6108,10.8444,,false,9,0.008333,3.6954,0.0750,1.00,1.00,4.8397,22,1,40,0,53760,191,191,0,0,826454016,10.8444,0.0847,3.6954,1.1683,0.0000,0.0000
1423,286.3044,116.3583,75.2337,11.4110,,false,9,0.008333,4.2807,0.0750,1.00,1.00,5.0733,22,1,40,0,53760,191,191,0,0,826454016,11.4110,0.0793,4.2807,1.1800,0.0000,0.0000
1424,286.4031,116.4417,85.7027,24.4476,,false,10,0.008333,3.3329,0.0833,1.00,0.97,7.4428,22,1,40,0,53760,191,191,0,0,826454016,24.4476,0.0681,3.3329,15.6754,0.0000,0.0000
1425,286.4601,116.5167,73.5071,8.1087,,false,9,0.008333,2.3914,0.0750,1.00,1.00,5.9499,22,1,40,0,53760,191,191,0,0,826454016,8.1087,0.0679,2.3914,0.9841,0.0000,0.0000
1426,286.5395,116.5917,75.7549,11.4460,,false,9,0.008333,4.3931,0.0750,1.00,0.99,6.7048,22,1,40,0,53760,191,191,0,0,826454016,11.4460,0.0741,4.3931,1.1921,0.0000,0.0000
1427,286.6224,116.6750,83.0326,11.3689,,false,10,0.008333,3.7043,0.0833,1.00,1.00,6.4041,22,1,40,0,53760,191,191,0,0,826454016,11.3689,0.0825,3.7043,1.2511,0.0000,0.0000
1428,286.7045,116.7583,83.4738,10.0796,,false,10,0.008333,3.1813,0.0833,1.00,1.00,6.5445,22,1,40,0,53760,191,191,0,0,826454016,10.0796,0.0721,3.1813,1.1667,0.0000,0.0000
1429,286.8031,116.8417,82.7259,25.8065,,false,10,0.008333,4.2096,0.0833,1.00,1.00,5.9371,22,1,40,0,53760,191,191,0,0,826454016,25.8065,0.0785,4.2096,15.4134,0.0000,0.0000
1430,286.8627,116.9167,76.0067,9.6973,,false,9,0.008333,3.1087,0.0750,1.00,0.99,6.9439,22,1,40,0,53760,191,191,0,0,826454016,9.6973,0.0736,3.1087,1.1189,0.0000,0.0000
1431,286.9375,116.9917,74.4485,9.8934,,false,9,0.008333,2.9856,0.0750,1.00,1.00,6.3923,22,1,40,0,53760,191,191,0,0,826458112,9.8934,0.0765,2.9856,1.2647,0.0000,0.0000
1432,287.0132,117.0667,74.8377,10.6187,,false,9,0.008333,3.2001,0.0750,1.00,1.00,6.2301,22,1,40,0,53760,191,191,0,0,826458112,10.6187,0.0822,3.2001,1.4135,0.0000,0.0000
1433,287.0885,117.1417,75.1210,11.1172,,false,9,0.008333,3.4101,0.0750,1.00,1.00,6.3510,22,1,40,0,53760,191,191,0,0,826458112,11.1172,0.0933,3.4101,1.1989,0.0000,0.0000
1434,287.1782,117.2250,82.8471,17.8443,,false,10,0.008333,2.3544,0.0833,1.00,1.00,5.8648,22,1,40,0,53760,191,191,0,0,826458112,17.8443,0.0681,2.3544,10.8256,0.0000,0.0000
1435,287.2464,117.3000,75.2453,10.7842,,false,9,0.008333,4.0535,0.0750,1.00,1.00,6.1100,22,1,40,0,53760,191,191,0,0,826458112,10.7842,0.0765,4.0535,1.2295,0.0000,0.0000
1436,287.3210,117.3750,75.5148,9.9953,,false,9,0.008333,3.1109,0.0750,1.00,0.99,6.6248,22,1,40,0,53760,191,191,0,0,826458112,9.9953,0.0971,3.1109,1.1979,0.0000,0.0000
1437,287.3973,117.4500,76.2205,10.0344,,false,9,0.008333,3.0776,0.0750,1.00,0.98,7.8453,22,1,40,0,53760,191,191,0,0,826458112,10.0344,0.0729,3.0776,1.1362,0.0000,0.0000
1438,287.4759,117.5333,79.9715,8.6337,,false,10,0.008333,2.5315,0.0833,1.00,1.00,4.4835,22,1,40,0,53760,191,191,0,0,826458112,8.6337,0.0868,2.5315,1.0912,0.0000,0.0000
1439,287.5661,117.6083,75.6034,23.1647,,false,9,0.008333,3.6862,0.0750,1.00,0.99,5.0868,22,1,40,0,53760,191,191,0,0,826458112,23.1647,0.0583,3.6862,14.6779,0.0000,0.0000
1440,287.6293,117.6833,75.9511,10.4064,,false,9,0.008333,3.0968,0.0750,1.00,0.99,6.0379,22,1,40,0,53760,191,191,0,0,826458112,10.4064,0.1247,3.0968,1.1724,0.0000,0.0000
1441,287.7203,117.7750,90.5438,10.8328,,false,11,0.008333,3.5699,0.0917,1.00,1.00,4.9150,22,1,40,0,53760,191,191,0,0,826458112,10.8328,0.0751,3.5699,1.1555,0.0000,0.0000
1442,287.7941,117.8500,75.2351,9.5701,,false,9,0.008333,2.9571,0.0750,1.00,1.00,5.1501,22,1,40,0,53760,191,191,0,0,826458112,9.5701,0.0967,2.9571,1.1839,0.0000,0.0000
1443,287.8688,117.9250,74.6818,9.2667,,false,9,0.008333,2.9817,0.0750,1.00,1.00,4.8319,22,1,40,0,53760,191,191,0,0,826458112,9.2667,0.0727,2.9817,1.0729,0.0000,0.0000
1444,287.9652,118.0083,83.5213,22.3634,,false,10,0.008333,3.6349,0.0833,1.00,1.00,5.0198,22,1,40,0,53760,191,191,0,0,826462208,22.3634,0.0545,3.6349,13.8284,0.0000,0.0000
1445,288.0280,118.0833,75.1811,9.9783,,false,9,0.008333,2.9220,0.0750,1.00,1.00,5.2010,22,1,40,0,53760,191,191,0,0,826462208,9.9783,0.0727,2.9220,1.2216,0.0000,0.0000
1446,288.1022,118.1583,74.7003,9.5757,,false,9,0.008333,3.0874,0.0750,1.00,1.00,4.9013,22,1,40,0,53760,191,191,0,0,826462208,9.5757,0.0716,3.0874,1.2313,0.0000,0.0000
1447,288.1770,118.2333,75.1019,9.0833,,false,9,0.008333,3.1862,0.0750,1.00,1.00,5.0033,22,1,40,0,53760,191,191,0,0,826462208,9.0833,0.0684,3.1862,0.9759,0.0000,0.0000
1448,288.2535,118.3083,75.5459,10.2582,,false,9,0.008333,3.1886,0.0750,1.00,0.99,5.5492,22,1,40,0,53760,191,191,0,0,826462208,10.2582,0.0720,3.1886,1.1872,0.0000,0.0000
1449,288.3510,118.3917,82.9043,24.7970,,false,10,0.008333,3.6176,0.0833,1.00,1.00,5.1202,22,1,40,0,53760,191,191,0,0,826462208,24.7970,0.0716,3.6176,15.6351,0.0000,0.0000
1450,288.4108,118.4667,75.0773,9.3458,,false,9,0.008333,2.8553,0.0750,1.00,1.00,5.1975,22,1,40,0,53760,191,191,0,0,826462208,9.3458,0.0708,2.8553,1.2551,0.0000,0.0000
1451,288.4849,118.5417,74.7669,8.7518,,false,9,0.008333,2.6716,0.0750,1.00,1.00,4.9644,22,1,40,0,53760,191,191,0,0,826462208,8.7518,0.0690,2.6716,0.9627,0.0000,0.0000
1452,288.5680,118.6250,83.1406,8.8742,,false,10,0.008333,2.7778,0.0833,1.00,1.00,4.7717,22,1,40,0,53760,191,191,0,0,826462208,8.8742,0.0692,2.7778,1.0220,0.0000,0.0000
1453,288.6545,118.7083,84.2003,11.0473,,false,10,0.008333,3.2498,0.0833,1.00,0.99,5.6386,22,1,40,0,53760,191,191,0,0,826462208,11.0473,0.0993,3.2498,1.2450,0.0000,0.0000
1454,288.7509,118.7917,82.7232,24.7366,,false,10,0.008333,3.9314,0.0833,1.00,1.00,5.0285,22,1,40,0,53760,191,191,0,0,826462208,24.7366,0.0893,3.9314,15.3739,0.0000,0.0000
1455,288.8106,118.8667,74.8909,9.5377,,false,9,0.008333,2.9149,0.0750,1.00,1.00,4.9194,22,1,40,0,53760,191,191,0,0,826462208,9.5377,0.0756,2.9149,1.1816,0.0000,0.0000
1456,288.8838,118.9417,74.9024,7.8439,,false,9,0.008333,2.4282,0.0750,1.00,1.00,4.8218,22,1,40,0,53760,191,191,0,0,826462208,7.8439,0.0779,2.4282,1.0085,0.0000,0.0000
1457,288.9613,119.0167,75.2740,10.1719,,false,9,0.008333,2.9089,0.0750,1.00,1.00,5.0958,22,1,40,0,53760,191,191,0,0,826466304,10.1719,0.0728,2.9089,1.1472,0.0000,0.0000
1458,289.0369,119.0917,75.4460,10.2153,,false,9,0.008333,2.9662,0.0750,1.00,0.99,5.5418,22,1,40,0,53760,191,191,0,0,826466304,10.2153,0.0759,2.9662,1.1575,0.0000,0.0000
1459,289.1249,119.1667,74.5339,23.7066,,false,9,0.008333,3.0665,0.0750,1.00,1.00,5.0756,22,1,40,0,53760,191,191,0,0,826466304,23.7066,0.0700,3.0665,15.2400,0.0000,0.0000
1460,289.1859,119.2417,75.0027,9.4832,,false,9,0.008333,3.1087,0.0750,1.00,1.00,5.0783,22,1,40,0,53760,191,191,0,0,826466304,9.4832,0.0736,3.1087,1.1193,0.0000,0.0000
1461,289.2617,119.3167,75.3146,10.0146,,false,9,0.008333,3.0468,0.0750,1.00,1.00,5.3929,22,1,40,0,53760,191,191,0,0,826466304,10.0146,0.0699,3.0468,1.1792,0.0000,0.0000
1462,289.3445,119.4000,83.1748,9.7874,,false,10,0.008333,3.3675,0.0833,1.00,1.00,5.2344,22,1,40,0,53760,191,191,0,0,826466304,9.7874,0.0802,3.3675,1.1107,0.0000,0.0000
1463,289.4192,119.4750,74.7757,9.5963,,false,9,0.008333,3.0182,0.0750,1.00,1.00,5.0101,22,1,40,0,53760,191,191,0,0,826466304,9.5963,0.0745,3.0182,1.1773,0.0000,0.0000
1464,289.5087,119.5500,75.0316,24.2404,,false,9,0.008333,3.7722,0.0750,1.00,1.00,5.0417,22,1,40,0,53760,191,191,0,0,826466304,24.2404,0.0642,3.7722,15.4149,0.0000,0.0000
1465,289.5714,119.6250,75.6006,11.0314,,false,9,0.008333,2.9205,0.0750,1.00,0.99,5.6423,22,1,40,0,53760,191,191,0,0,826466304,11.0314,0.1040,2.9205,1.1877,0.0000,0.0000
1466,289.6625,119.7167,91.2982,10.9729,,false,11,0.008333,3.9758,0.0917,1.00,1.00,5.2738,22,1,40,0,53760,191,191,0,0,826466304,10.9729,0.0706,3.9758,1.2021,0.0000,0.0000
1467,289.7357,119.7917,74.6934,9.6730,,false,9,0.008333,3.0741,0.0750,1.00,1.00,4.9672,22,1,40,0,53760,191,191,0,0,826466304,9.6730,0.0707,3.0741,1.1092,0.0000,0.0000
1468,289.8114,119.8667,75.1911,9.9827,,false,9,0.008333,2.9219,0.0750,1.00,1.00,5.1583,22,1,40,0,53760,191,191,0,0,826466304,9.9827,0.0796,2.9219,1.2629,0.0000,0.0000
1469,289.9110,119.9500,83.2097,26.5314,,false,10,0.008333,5.7032,0.0833,1.00,1.00,5.0346,22,1,40,0,53760,191,191,0,0,826466304,26.5314,0.0634,5.7032,15.1647,0.0000,0.0000
1470,289.9695,120.0250,75.0400,9.9975,,false,9,0.008333,3.0708,0.0750,1.00,1.00,5.0746,22,1,40,0,53760,191,191,0,0,826470400,9.9975,0.0677,3.0708,1.1942,0.0000,0.0000
1471,290.0453,120.1000,75.1485,10.4698,,false,9,0.008333,3.0873,0.0750,1.00,1.00,5.2231,22,1,40,0,53760,191,191,0,0,826470400,10.4698,0.0749,3.0873,1.1329,0.0000,0.0000
1472,290.1198,120.1750,74.8712,10.0097,,false,9,0.008333,3.3160,0.0750,1.00,1.00,5.0943,22,1,40,0,53760,191,191,0,0,826470400,10.0097,0.0738,3.3160,1.1727,0.0000,0.0000
1473,290.1976,120.2500,75.5014,12.6530,,false,9,0.008333,4.0089,0.0750,1.00,0.99,5.5957,22,1,40,0,53760,191,191,0,0,826470400,12.6530,0.1031,4.0089,1.5045,0.0000,0.0000
1474,290.2949,120.3333,82.9446,24.8432,,false,10,0.008333,3.5755,0.0833,1.00,1.00,5.2070,22,1,40,0,53760,191,191,0,0,826470400,24.8432,0.0655,3.5755,15.6986,0.0000,0.0000
1475,290.3565,120.4167,78.2286,9.9682,,false,10,0.008333,3.3210,0.0833,1.00,1.00,0.1023,22,1,40,0,53760,191,191,0,0,826470400,9.9682,0.0723,3.3210,1.2266,0.0000,0.0000
1476,290.4291,120.4833,72.8693,9.7403,,false,8,0.008333,2.7441,0.0667,1.00,0.91,6.3049,22,1,40,0,53760,191,191,0,0,826470400,9.7403,0.0737,2.7441,1.5553,0.0000,0.0000
1477,290.5102,120.5667,83.0954,8.2380,,false,10,0.008333,2.6576,0.0833,1.00,1.00,6.0670,22,1,40,0,53760,191,191,0,0,826470400,8.2380,0.0632,2.6576,0.8480,0.0000,0.0000
1478,290.5877,120.6417,75.0383,10.5645,,false,9,0.008333,2.9135,0.0750,1.00,1.00,6.1053,22,1,40,0,53760,191,191,0,0,826470400,10.5645,0.0873,2.9135,1.7129,0.0000,0.0000
1479,290.6872,120.7250,84.5172,25.2508,,false,10,0.008333,3.1906,0.0833,1.00,0.99,7.2891,22,1,40,0,53760,191,191,0,0,826470400,25.2508,0.0720,3.1906,16.7824,0.0000,0.0000
1480,290.7568,120.8083,82.1534,12.8995,,false,10,0.008333,4.3839,0.0833,1.00,1.00,6.1092,22,1,40,0,53760,191,191,0,0,826470400,12.8995,0.1002,4.3839,1.5151,0.0000,0.0000
1481,290.8303,120.8833,75.5253,10.9774,,false,9,0.008333,3.6987,0.0750,1.00,0.99,6.6345,22,1,40,0,53760,191,191,0,0,826470400,10.9774,0.0843,3.6987,1.1722,0.0000,0.0000
