frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1517,24.5215,215.2000,32.7652,29.5826,,false,252,0.008333,5.9797,2.1000,64.00,64.00,1.0888,22,1,177,4,407808,70845,1431,54,40,1015848960,0.000000,0.000000,0.000000,0.00,29.5826,0.0252,5.9797,0.0000,0.0000,3.5545,66.6007,31.6648
1518,24.5570,217.1167,30.0499,34.6645,,false,230,0.008333,6.7957,1.9167,64.00,63.78,7.6159,22,1,176,4,405504,71146,1435,50,40,1015848960,0.000000,0.000000,0.000000,0.00,34.6645,0.0175,6.7957,0.0000,0.0000,4.1993,66.0493,27.4300
1519,24.5866,219.0833,30.6744,28.9702,,false,236,0.008333,5.4456,1.9667,64.00,64.00,4.1115,22,1,176,4,405504,71432,1439,46,40,1015848960,0.000000,0.000000,0.000000,0.00,28.9702,0.0193,5.4456,0.0000,0.0000,3.0451,65.1483,27.2104
1520,24.6222,221.2917,34.5565,34.9726,,false,265,0.008333,5.9892,2.2083,64.00,63.90,7.3949,22,1,179,7,412416,71721,1446,39,40,1015848960,0.000000,0.000000,0.000000,0.00,34.9726,0.0273,5.9892,0.0000,0.0000,3.1036,110.4182,47.0298
1521,24.6615,223.2000,29.8066,38.4231,,false,229,0.008333,6.7678,1.9083,64.00,64.00,6.6832,22,1,178,4,410112,72010,1450,35,40,1015848960,0.000000,0.000000,0.000000,0.00,38.4231,0.0330,6.7678,0.0000,0.0000,4.1805,62.6848,29.1582
1522,24.7005,225.4417,36.5693,35.6490,,false,269,0.008333,8.0200,2.2417,64.00,61.30,5.4507,22,1,182,8,419328,72305,1458,27,40,1015853056,0.000000,0.000000,0.000000,0.00,35.6490,0.0497,8.0200,0.0000,0.0000,4.3554,120.3892,50.2630
1523,24.7409,227.6333,41.2579,39.5652,,false,263,0.008333,8.0311,2.1917,64.00,53.12,4.2910,22,1,182,4,419328,72305,1462,23,40,1015853056,0.000000,0.000000,0.000000,0.00,39.5652,0.0343,8.0311,0.0000,0.0000,4.1896,59.5436,25.2017
1524,24.7808,229.9417,37.5852,39.1761,,false,277,0.008333,8.0333,2.3083,64.00,61.42,1.4082,22,1,183,8,421632,72606,1470,15,40,1015853056,0.000000,0.000000,0.000000,0.00,39.1761,0.0315,8.0333,0.0000,0.0000,4.8419,119.7023,50.5523
1525,24.8220,232.2167,39.0989,40.3861,,false,273,0.008333,8.0278,2.2750,64.00,58.19,3.7387,22,1,184,4,423936,72910,1474,11,40,1015853056,0.000000,0.000000,0.000000,0.00,40.3861,0.0330,8.0278,0.0000,0.0000,4.9501,58.9025,25.3486
1526,24.8636,234.4583,40.7403,40.8440,,false,269,0.008333,8.0365,2.2417,64.00,55.02,2.7855,22,1,187,8,430848,73220,1477,3,15,1015853056,0.000000,0.000000,0.000000,0.00,40.8440,0.0273,8.0365,0.0000,0.0000,5.6988,122.0221,50.8549
1527,24.8971,237.0333,40.3092,32.6267,,false,309,0.008333,6.0545,2.5750,64.00,63.88,7.5729,22,1,189,2,435456,73533,1477,1,5,1015996416,0.000000,0.000000,0.000000,0.00,32.6267,0.0331,6.0545,0.0000,0.0000,6.7859,30.4159,14.3662
1528,24.9471,239.2917,42.8333,49.3573,,false,271,0.008333,8.0363,2.2583,64.00,52.72,7.2347,22,1,188,1,433152,73821,1485,97,40,1015996416,0.000000,0.000000,0.000000,0.00,49.3573,0.0471,8.0363,0.0000,0.0000,13.7183,21.6169,10.0939
1529,24.9888,241.3500,32.0711,38.9310,,false,247,0.008333,7.2571,2.0583,64.00,64.00,1.4525,22,1,185,4,426240,74106,1489,93,40,1015996416,0.000000,0.000000,0.000000,0.00,38.9310,0.0335,7.2571,0.0000,0.0000,4.1318,54.6566,24.7388
1530,25.0292,243.3000,52.3108,39.7321,,false,234,0.008333,8.0208,1.9500,64.00,37.28,7.6739,22,1,182,8,419328,74388,1497,85,40,1015996416,0.000000,0.000000,0.000000,0.00,39.7321,0.0359,8.0208,0.0000,0.0000,4.2592,114.7557,47.9119
1531,25.0697,245.2333,40.4238,39.7567,,false,232,0.008333,8.0283,1.9333,64.00,47.83,3.1299,22,1,182,4,419328,74673,1501,81,40,1015996416,0.000000,0.000000,0.000000,0.00,39.7567,0.0328,8.0283,0.0000,0.0000,4.1520,56.9078,24.1315
1532,25.1076,247.4667,40.8628,37.0431,,false,268,0.008333,8.0405,2.2333,64.00,54.65,1.6801,22,1,171,8,393984,74952,1509,73,40,1015996416,0.000000,0.000000,0.000000,0.00,37.0431,0.0274,8.0405,0.0000,0.0000,2.9999,117.5605,49.5724
1533,25.1394,250.0000,39.6833,31.0204,,false,304,0.008333,7.2838,2.5333,64.00,63.84,8.0771,22,1,173,2,398592,75234,1511,71,40,1015996416,0.000000,0.000000,0.000000,0.00,31.0204,0.0233,7.2838,0.0000,0.0000,2.9938,28.8893,12.6403
1534,25.1703,252.4750,38.5458,30.0702,,false,297,0.008333,6.7328,2.4750,64.00,64.00,0.0052,22,1,173,4,398592,75234,1515,67,40,1016000512,0.000000,0.000000,0.000000,0.00,30.0702,0.0234,6.7328,0.0000,0.0000,2.8644,70.7386,31.7453
1535,25.2027,254.4417,30.7366,31.3235,,false,236,0.008333,5.2141,1.9667,64.00,63.98,0.4840,22,1,171,4,393984,75234,1519,63,40,1016000512,0.000000,0.000000,0.000000,0.00,31.3235,0.0486,5.2141,0.0000,0.0000,4.3587,65.5617,30.2888
1536,25.2362,256.4500,31.3791,30.5329,,false,241,0.008333,4.9928,2.0083,64.00,64.00,0.4110,22,1,170,6,391680,75513,1525,57,40,1016000512,0.000000,0.000000,0.000000,0.00,30.5329,0.0330,4.9928,0.0000,0.0000,4.6727,98.1074,40.9712
1537,25.2709,258.6667,34.7709,33.7784,,false,266,0.008333,8.0468,2.2167,64.00,63.75,0.7493,22,1,170,6,391680,75792,1531,51,40,1016000512,0.000000,0.000000,0.000000,0.00,33.7784,0.0267,8.0468,0.0000,0.0000,3.1486,104.7280,44.8210
1538,25.3009,260.6750,31.4057,29.2015,,false,241,0.008333,6.6475,2.0083,64.00,63.95,2.3832,22,1,174,3,400896,76074,1534,48,40,1016000512,0.000000,0.000000,0.000000,0.00,29.2015,0.0230,6.6475,0.0000,0.0000,2.9013,44.7900,18.2276
1539,25.3357,262.8667,34.7073,33.9307,,false,263,0.008333,8.0298,2.1917,64.00,63.15,6.9858,22,1,143,5,329472,76074,1539,43,40,1016000512,0.000000,0.000000,0.000000,0.00,33.9307,0.0240,8.0298,0.0000,0.0000,3.2327,79.9496,33.6567
1540,25.3687,264.7917,30.0715,32.0996,,false,231,0.008333,7.2744,1.9250,64.00,64.00,6.5646,22,1,104,5,239616,76359,1544,38,40,1016000512,0.000000,0.000000,0.000000,0.00,32.0996,0.0252,7.2744,0.0000,0.0000,3.2248,80.0558,33.8294
1541,25.4001,266.9417,33.6159,30.4814,,false,258,0.008333,5.6286,2.1500,64.00,63.96,7.9791,22,1,89,4,205056,76647,1548,34,40,1016000512,0.000000,0.000000,0.000000,0.00,30.4814,0.0270,5.6286,0.0000,0.0000,4.2386,64.6106,27.4450
1542,25.4362,269.0583,32.9767,35.2787,,false,254,0.008333,7.4196,2.1167,64.00,64.00,1.8229,22,1,78,5,179712,76932,1553,29,40,1016000512,0.000000,0.000000,0.000000,0.00,35.2787,0.0360,7.4196,0.0000,0.0000,4.2820,84.8743,38.2672
1543,25.4664,271.0333,30.9043,29.5213,,false,237,0.008333,5.2616,1.9750,64.00,63.91,4.6950,22,1,73,5,168192,77220,1558,24,40,1016000512,0.000000,0.000000,0.000000,0.00,29.5213,0.0243,5.2616,0.0000,0.0000,3.7928,82.5414,33.7126
1544,25.5048,273.2750,36.9120,35.1606,,false,269,0.008333,8.0211,2.2417,64.00,60.73,0.3973,22,1,57,6,131328,77514,1564,18,40,1016000512,0.000000,0.000000,0.000000,0.00,35.1606,0.0267,8.0211,0.0000,0.0000,3.0215,103.4763,42.8744
1545,25.5442,275.3417,32.3938,38.5611,,false,248,0.008333,7.1506,2.0667,64.00,63.80,6.9361,22,1,46,5,105984,77820,1569,13,40,1016000512,0.000000,0.000000,0.000000,0.00,38.5611,0.0328,7.1506,0.0000,0.0000,4.5049,75.5724,33.1163
1546,25.5832,277.5667,37.1711,38.1825,,false,267,0.008333,8.0167,2.2250,64.00,59.86,2.5538,22,1,38,6,87552,78129,1574,7,35,1016004608,0.000000,0.000000,0.000000,0.00,38.1825,0.0258,8.0167,0.0000,0.0000,3.2438,90.0202,40.0861
1547,25.6231,279.8333,39.2895,39.0629,,false,272,0.008333,8.0251,2.2667,64.00,57.69,0.4171,22,1,31,6,71424,78444,1574,1,5,1016004608,0.000000,0.000000,0.000000,0.00,39.0629,0.0209,8.0251,0.0000,0.0000,4.6779,92.6936,44.4153
1548,25.6633,282.3000,38.5353,39.4019,,false,296,0.008333,6.0698,2.4667,64.00,64.00,0.0116,22,1,32,1,73728,78587,1582,252,40,1016004608,0.000000,0.000000,0.000000,0.00,39.4019,0.0477,6.0698,0.0000,0.0000,12.3337,15.7335,6.2103
1549,25.6944,284.8500,40.0009,30.2931,,false,306,0.008333,8.0173,2.5500,64.00,63.75,1.7347,22,1,34,3,78336,78733,1585,249,40,1016004608,0.000000,0.000000,0.000000,0.00,30.2931,0.0263,8.0173,0.0000,0.0000,1.7302,43.3316,20.4324
1550,25.7333,287.1000,40.4085,38.0712,,false,270,0.008333,8.0278,2.2500,64.00,55.68,4.5475,22,1,36,4,82944,78879,1589,245,40,1016004608,0.000000,0.000000,0.000000,0.00,38.0712,0.0347,8.0278,0.0000,0.0000,5.6274,62.2709,25.6774
1551,25.7638,289.0417,30.3260,27.4948,,false,233,0.008333,4.7575,1.9417,64.00,64.00,3.7461,22,1,35,7,80640,79010,1596,238,40,1016004608,0.000000,0.000000,0.000000,0.00,27.4948,0.0263,4.7575,0.0000,0.0000,1.8996,110.1273,46.1547
1552,25.8031,291.1500,41.3631,38.4859,,false,253,0.008333,8.0224,2.1083,64.00,50.97,0.9824,22,1,35,5,80640,79132,1601,233,40,1016004608,0.000000,0.000000,0.000000,0.00,38.4859,0.0251,8.0224,0.0000,0.0000,1.6663,82.0154,31.6830
1553,25.8401,293.2167,32.3340,36.1505,,false,248,0.008333,7.5159,2.0667,64.00,63.92,3.6901,22,1,35,6,80640,79254,1607,227,40,1016004608,0.000000,0.000000,0.000000,0.00,36.1505,0.0326,7.5159,0.0000,0.0000,1.7750,87.9250,37.0698
1554,25.8788,295.3583,34.7967,38.0207,,false,257,0.008333,8.0508,2.1417,64.00,61.55,5.6808,22,1,39,5,89856,79372,1612,222,40,1016004608,0.000000,0.000000,0.000000,0.00,38.0207,0.0474,8.0508,0.0000,0.0000,2.8325,71.8398,34.3937
1555,25.9172,297.5750,38.8791,37.6137,,false,266,0.008333,8.0313,2.2167,64.00,57.01,2.2761,22,1,38,7,87552,79493,1619,215,40,1016004608,0.000000,0.000000,0.000000,0.00,37.6137,0.0310,8.0313,0.0000,0.0000,2.3031,100.5174,41.7138
1556,25.9520,299.6667,37.2488,34.0958,,false,251,0.008333,8.0184,2.0917,64.00,56.15,2.8663,22,1,38,4,87552,79493,1623,211,40,1016004608,0.000000,0.000000,0.000000,0.00,34.0958,0.0309,8.0184,0.0000,0.0000,2.5894,62.7204,25.7769
1557,25.9805,302.1417,38.6714,27.7870,,false,297,0.008333,6.1747,2.4750,64.00,64.00,2.8381,22,1,40,4,92160,79617,1627,207,40,1016008704,0.000000,0.000000,0.000000,0.00,27.7870,0.0285,6.1747,0.0000,0.0000,1.7143,67.5141,26.3345
1558,26.0147,304.3000,33.7027,33.4330,,false,259,0.008333,7.5952,2.1583,64.00,64.00,1.4766,22,1,40,5,92160,79617,1632,202,40,1016008704,0.000000,0.000000,0.000000,0.00,33.4330,0.0240,7.5952,0.0000,0.0000,1.6129,82.6079,32.0950
1559,26.0446,306.1417,28.8347,26.7577,,false,221,0.008333,4.5391,1.8417,64.00,63.87,5.2308,22,1,40,5,92160,79617,1637,197,40,1016008704,0.000000,0.000000,0.000000,0.00,26.7577,0.0422,4.5391,0.0000,0.0000,1.7008,84.2146,34.7857
1560,26.0828,308.3833,36.4837,37.4035,,false,269,0.008333,8.0303,2.2417,64.00,61.44,6.8519,22,1,39,4,89856,79617,1641,193,40,1016008704,0.000000,0.000000,0.000000,0.00,37.4035,0.0358,8.0303,0.0000,0.0000,2.2069,62.0738,27.2883
1561,26.1164,310.1250,27.1589,32.8458,,false,209,0.008333,6.1942,1.7417,64.00,64.00,3.3534,22,1,39,7,89856,79617,1648,186,40,1016008704,0.000000,0.000000,0.000000,0.00,32.8458,0.0270,6.1942,0.0000,0.0000,1.6978,100.8457,41.5755
1562,26.1476,312.4083,38.3571,30.3882,,false,274,0.008333,8.0402,2.2833,64.00,59.53,8.2063,22,1,38,3,87552,79617,1651,183,40,1016008704,0.000000,0.000000,0.000000,0.00,30.3882,0.0327,8.0402,0.0000,0.0000,2.3377,46.0157,19.8226
1563,26.1764,314.5833,33.9156,28.1357,,false,261,0.008333,5.9856,2.1750,64.00,64.00,3.8049,22,1,44,5,101376,79748,1656,178,40,1016008704,0.000000,0.000000,0.000000,0.00,28.1357,0.0393,5.9856,0.0000,0.0000,1.9191,79.3505,33.0147
1564,26.2053,316.5500,30.7874,28.0904,,false,236,0.008333,5.7680,1.9667,64.00,63.88,7.5345,22,1,44,4,101376,79748,1660,174,40,1016008704,0.000000,0.000000,0.000000,0.00,28.0904,0.0384,5.7680,0.0000,0.0000,1.7510,67.6993,29.8391
1565,26.2340,318.5000,30.4631,28.0878,,false,234,0.008333,4.8195,1.9500,64.00,64.00,7.1720,22,1,44,4,101376,79748,1664,170,40,1016008704,0.000000,0.000000,0.000000,0.00,28.0878,0.0527,4.8195,0.0000,0.0000,2.5108,65.5043,27.2868
1566,26.2707,320.2583,27.4797,35.9183,,false,211,0.008333,6.1407,1.7583,64.00,63.99,7.5373,22,1,43,6,99072,79748,1670,164,40,1016008704,0.000000,0.000000,0.000000,0.00,35.9183,0.0496,6.1407,0.0000,0.0000,2.6939,94.5908,38.6925
1567,26.3113,322.1167,28.9618,37.3610,,false,223,0.008333,6.4328,1.8583,64.00,64.00,2.7610,22,1,43,6,99072,79882,1676,158,40,1016008704,0.000000,0.000000,0.000000,0.00,37.3610,0.0325,6.4328,0.0000,0.0000,2.6532,92.7703,39.1042
1568,26.3492,324.3417,38.9696,37.0670,,false,267,0.008333,8.0222,2.2250,64.00,57.10,5.1482,22,1,43,6,99072,79882,1682,152,40,1016008704,0.000000,0.000000,0.000000,0.00,37.0670,0.0330,8.0222,0.0000,0.0000,2.0928,94.0350,38.0578
1569,26.3881,326.5833,39.2585,38.1929,,false,269,0.008333,8.0435,2.2417,64.00,57.10,1.0264,22,1,44,5,101376,80019,1687,147,40,1016012800,0.000000,0.000000,0.000000,0.00,38.1929,0.0482,8.0435,0.0000,0.0000,2.7203,74.1656,30.6194
1570,26.4235,328.7333,37.3691,34.5694,,false,258,0.008333,8.0445,2.1500,64.00,57.53,0.9827,22,1,44,6,101376,80019,1693,141,40,1016012800,0.000000,0.000000,0.000000,0.00,34.5694,0.0266,8.0445,0.0000,0.0000,1.5681,89.3263,36.8619
1571,26.4601,330.4500,38.9543,35.7368,,false,206,0.008333,8.0118,1.7167,64.00,44.07,2.3883,22,1,44,4,101376,80019,1697,137,40,1016012800,0.000000,0.000000,0.000000,0.00,35.7368,0.0365,8.0118,0.0000,0.0000,2.1841,59.2931,24.3425
1572,26.4934,332.7083,35.3255,32.6398,,false,271,0.008333,7.9123,2.2583,64.00,63.93,4.8901,22,1,49,5,112896,80162,1702,132,40,1016012800,0.000000,0.000000,0.000000,0.00,32.6398,0.0541,7.9123,0.0000,0.0000,1.7382,82.4420,33.6730
1573,26.5238,335.0333,36.2783,29.6080,,false,279,0.008333,6.1806,2.3250,64.00,64.00,1.7020,22,1,49,4,112896,80162,1706,128,40,1016012800,0.000000,0.000000,0.000000,0.00,29.6080,0.0274,6.1806,0.0000,0.0000,2.2049,64.8599,27.0120
1574,26.5622,337.1750,33.5406,35.5588,,false,257,0.008333,7.5833,2.1417,64.00,63.85,6.6344,22,1,74,7,170496,80329,1713,121,40,1016012800,0.000000,0.000000,0.000000,0.00,35.5588,0.0348,7.5833,0.0000,0.0000,2.7073,111.9114,53.4617
1575,26.5923,339.2583,32.5270,29.0815,,false,250,0.008333,5.0882,2.0833,64.00,64.00,5.0294,22,1,74,3,170496,80329,1716,118,40,1016012800,0.000000,0.000000,0.000000,0.00,29.0815,0.0413,5.0882,0.0000,0.0000,1.8696,43.4107,19.5617
1576,26.6277,341.4083,38.7408,34.3247,,false,258,0.008333,8.0300,2.1500,64.00,55.50,1.1043,22,1,74,5,170496,80329,1721,113,40,1016012800,0.000000,0.000000,0.000000,0.00,34.3247,0.0249,8.0300,0.0000,0.0000,1.7570,79.8159,30.9405
1577,26.6639,343.3083,29.6811,35.4075,,false,228,0.008333,6.5702,1.9000,64.00,64.00,0.6969,22,1,74,6,170496,80329,1727,107,40,1016012800,0.000000,0.000000,0.000000,0.00,35.4075,0.0323,6.5702,0.0000,0.0000,2.9652,94.5365,39.3504
1578,26.6938,345.4750,33.8960,29.1981,,false,260,0.008333,6.0807,2.1667,64.00,63.92,3.3714,22,1,74,4,170496,80329,1731,103,40,1016012800,0.000000,0.000000,0.000000,0.00,29.1981,0.0733,6.0807,0.0000,0.0000,2.5042,64.8318,29.5798
1579,26.7320,347.7667,36.2595,37.4918,,false,275,0.008333,8.0333,2.2917,64.00,63.20,7.3156,22,1,74,6,170496,80329,1737,97,40,1016012800,0.000000,0.000000,0.000000,0.00,37.4918,0.0518,8.0333,0.0000,0.0000,1.7524,99.6766,41.9455
1580,26.7697,349.6167,28.8048,36.9338,,false,222,0.008333,7.0726,1.8500,64.00,64.00,0.8205,22,1,127,6,292608,80547,1743,91,40,1016012800,0.000000,0.000000,0.000000,0.00,36.9338,0.0280,7.0726,0.0000,0.0000,2.1016,89.8918,37.8512
1581,26.8040,351.8833,39.3096,32.3510,,false,272,0.008333,8.0232,2.2667,64.00,57.66,8.2995,22,1,125,4,288000,80547,1747,87,40,1019293696,0.000000,0.000000,0.000000,0.00,32.3510,0.0685,8.0232,0.0000,0.0000,2.3287,64.9270,26.6717
1582,26.8415,354.1333,41.6553,34.5784,,false,270,0.008333,8.0304,2.2500,64.00,54.01,7.5737,22,1,127,5,292608,80768,1752,82,40,1019293696,0.000000,0.000000,0.000000,0.00,34.5784,0.0303,8.0304,0.0000,0.0000,2.2983,88.1483,33.1856
1583,26.8723,356.3417,34.4584,29.7974,,false,265,0.008333,5.8902,2.2083,64.00,64.00,4.5790,22,1,124,4,285696,80768,1756,78,40,1019293696,0.000000,0.000000,0.000000,0.00,29.7974,0.0378,5.8902,0.0000,0.0000,3.1575,67.0878,27.8133
1584,26.9037,358.5250,34.0445,30.6528,,false,262,0.008333,5.8705,2.1833,64.00,64.00,0.0926,22,1,126,6,290304,80992,1762,72,40,1019293696,0.000000,0.000000,0.000000,0.00,30.6528,0.0279,5.8705,0.0000,0.0000,2.3081,102.0572,43.2182
1585,26.9329,360.3917,29.2841,28.3450,,false,224,0.008333,5.3167,1.8667,64.00,63.74,7.6091,22,1,126,3,290304,80992,1765,69,40,1019293696,0.000000,0.000000,0.000000,0.00,28.3450,0.0472,5.3167,0.0000,0.0000,2.2987,44.8553,18.2929
1586,26.9631,362.4583,32.2011,29.2923,,false,248,0.008333,5.1499,2.0667,64.00,64.00,1.8099,22,1,126,4,290304,81219,1769,65,40,1019293696,0.000000,0.000000,0.000000,0.00,29.2923,0.0319,5.1499,0.0000,0.0000,3.9339,74.2370,28.4429
1587,26.9923,364.3250,29.1738,28.5000,,false,224,0.008333,5.1806,1.8667,64.00,63.98,2.2642,22,1,124,4,285696,81449,1773,61,40,1019293696,0.000000,0.000000,0.000000,0.00,28.5000,0.0275,5.1806,0.0000,0.0000,2.8398,67.6153,27.6088
1588,27.0241,366.2417,29.9460,31.0573,,false,230,0.008333,6.6123,1.9167,64.00,64.00,2.1389,22,1,122,5,281088,81449,1778,56,40,1019293696,0.000000,0.000000,0.000000,0.00,31.0573,0.0341,6.6123,0.0000,0.0000,3.1486,81.2569,33.5040
1589,27.0533,368.0833,28.8456,28.4075,,false,221,0.008333,5.3786,1.8417,64.00,63.85,6.5901,22,1,121,5,278784,81449,1783,51,40,1019293696,0.000000,0.000000,0.000000,0.00,28.4075,0.0488,5.3786,0.0000,0.0000,2.3039,82.0970,33.4549
1590,27.0924,370.1417,32.0684,38.2636,,false,247,0.008333,7.5602,2.0583,64.00,64.00,0.6335,22,1,121,5,278784,81685,1788,46,40,1019293696,0.000000,0.000000,0.000000,0.00,38.2636,0.0290,7.5602,0.0000,0.0000,3.2328,83.1172,34.2074
1591,27.1282,371.9917,28.9304,32.9090,,false,222,0.008333,6.6025,1.8500,64.00,63.95,2.1785,22,1,121,5,278784,81915,1793,41,40,1019293696,0.000000,0.000000,0.000000,0.00,32.9090,0.0479,6.6025,0.0000,0.0000,3.3500,73.0226,30.1160
1592,27.1644,374.1833,41.6883,35.3982,,false,263,0.008333,8.0255,2.1917,64.00,52.57,3.5627,22,1,121,6,278784,81915,1799,35,40,1019293696,0.000000,0.000000,0.000000,0.00,35.3982,0.0330,8.0255,0.0000,0.0000,3.1106,101.9550,42.2894
1593,27.1951,376.3167,33.2997,29.9293,,false,256,0.008333,5.6219,2.1333,64.00,64.00,1.4115,22,1,120,3,276480,81915,1802,32,40,1019297792,0.000000,0.000000,0.000000,0.00,29.9293,0.0422,5.6219,0.0000,0.0000,3.4879,46.1112,20.2095
1594,27.2299,378.5583,37.1602,34.0740,,false,269,0.008333,8.0192,2.2417,64.00,60.32,4.6668,22,1,126,6,290304,82157,1808,26,40,1019297792,0.000000,0.000000,0.000000,0.00,34.0740,0.0293,8.0192,0.0000,0.0000,3.2475,95.6288,39.0936
1595,27.2618,380.4500,29.5423,31.0399,,false,227,0.008333,6.4912,1.8917,64.00,64.00,3.7050,22,1,148,4,340992,82432,1812,22,40,1019297792,0.000000,0.000000,0.000000,0.00,31.0399,0.0347,6.4912,0.0000,0.0000,3.5130,63.5873,29.1473
1596,27.2971,382.7333,35.9468,33.8846,,false,274,0.008333,8.0320,2.2833,64.00,63.52,4.2996,22,1,146,5,336384,82432,1817,17,40,1020997632,0.000000,0.000000,0.000000,0.00,33.8846,0.0367,8.0320,0.0000,0.0000,3.9463,82.0878,33.9415
1597,27.3287,384.8917,33.7061,30.9402,,false,259,0.008333,7.5317,2.1583,64.00,64.00,3.1586,22,1,146,5,336384,82722,1822,12,40,1020997632,0.000000,0.000000,0.000000,0.00,30.9402,0.0264,7.5317,0.0000,0.0000,2.9374,83.0276,35.9291
1598,27.3696,387.0000,32.9291,40.0079,,false,253,0.008333,7.5445,2.1083,64.00,64.00,2.2862,22,1,155,5,357120,83021,1826,7,35,1020997632,0.000000,0.000000,0.000000,0.00,40.0079,0.0505,7.5445,0.0000,0.0000,4.3025,80.8451,33.2034
1599,27.4104,389.0417,31.9467,37.8930,,false,245,0.008333,7.2133,2.0417,64.00,63.91,5.2051,22,1,160,7,368640,83332,1826,0,0,1020997632,0.000000,0.000000,0.000000,0.00,37.8930,0.0325,7.2133,0.0000,0.0000,5.3494,109.2105,49.7833
1600,27.4571,391.2667,43.4955,45.9306,,false,267,0.008333,8.0304,2.2250,64.00,51.15,5.5842,22,1,158,0,364032,83627,1834,122,40,1020997632,0.000000,0.000000,0.000000,0.00,45.9306,0.0286,8.0304,0.0000,0.0000,10.1925,0.0000,0.0000
1601,27.4970,393.4167,38.7223,39.1300,,false,258,0.008333,8.0085,2.1500,64.00,55.52,0.4787,22,1,158,4,364032,83869,1838,118,40,1020997632,0.000000,0.000000,0.000000,0.00,39.1300,0.0339,8.0085,0.0000,0.0000,3.7339,57.2731,25.8447
1602,27.5370,395.7083,45.0017,39.2533,,false,275,0.008333,8.0103,2.2917,64.00,50.92,5.5883,22,1,159,8,366336,84106,1846,110,40,1020997632,0.000000,0.000000,0.000000,0.00,39.2533,0.0318,8.0103,0.0000,0.0000,3.5072,117.1188,51.3951
1603,27.5685,398.2583,39.8788,30.7101,,false,306,0.008333,6.5690,2.5500,64.00,63.94,7.8305,22,1,160,3,368640,84344,1849,107,40,1020997632,0.000000,0.000000,0.000000,0.00,30.7101,0.0362,6.5690,0.0000,0.0000,2.7686,45.3786,21.3344
1604,27.6021,400.5417,40.7246,32.9285,,false,274,0.008333,8.0120,2.2833,64.00,56.07,5.8737,22,1,161,4,370944,84580,1853,103,40,1020997632,0.000000,0.000000,0.000000,0.00,32.9285,0.0254,8.0120,0.0000,0.0000,2.4274,65.1158,27.8594
1605,27.6351,402.5000,30.5798,32.2368,,false,235,0.008333,7.0718,1.9583,64.00,64.00,4.6465,22,1,160,5,368640,84580,1858,98,40,1021001728,0.000000,0.000000,0.000000,0.00,32.2368,0.0232,7.0718,0.0000,0.0000,3.3654,79.4703,32.4684
1606,27.6697,404.6833,34.0923,32.1909,,false,262,0.008333,7.8717,2.1833,64.00,64.00,3.2180,22,1,165,6,380160,84822,1864,92,40,1021001728,0.000000,0.000000,0.000000,0.00,32.1909,0.0260,7.8717,0.0000,0.0000,2.8733,97.3329,39.6650
1607,27.7090,406.9000,34.6066,38.5355,,false,266,0.008333,7.8635,2.2167,64.00,64.00,1.3733,22,1,165,5,380160,84822,1869,87,40,1021001728,0.000000,0.000000,0.000000,0.00,38.5355,0.0316,7.8635,0.0000,0.0000,3.4755,82.6205,35.5243
1608,27.7421,409.0250,33.2822,32.3105,,false,255,0.008333,7.5168,2.1250,64.00,63.85,6.4366,22,1,163,4,375552,84822,1873,83,40,1021001728,0.000000,0.000000,0.000000,0.00,32.3105,0.0313,7.5168,0.0000,0.0000,4.3474,57.3097,23.6416
1609,27.7737,411.5083,38.8256,30.8115,,false,298,0.008333,6.1683,2.4833,64.00,63.96,7.9431,22,1,175,6,403200,85076,1879,77,40,1021001728,0.000000,0.000000,0.000000,0.00,30.8115,0.0568,6.1683,0.0000,0.0000,3.8384,93.7056,39.9907
1610,27.8055,413.6750,33.8471,30.9088,,false,260,0.008333,6.5596,2.1667,64.00,64.00,7.4924,22,1,173,2,398592,85076,1881,75,40,1021001728,0.000000,0.000000,0.000000,0.00,30.9088,0.0321,6.5596,0.0000,0.0000,4.3768,33.6174,15.0161
1611,27.8371,415.7333,32.1544,30.8863,,false,247,0.008333,5.9802,2.0583,64.00,64.00,7.0412,22,1,173,7,398592,85076,1888,68,40,1021001728,0.000000,0.000000,0.000000,0.00,30.8863,0.0319,5.9802,0.0000,0.0000,4.1964,116.0399,49.0072
1612,27.8693,417.6583,29.9727,31.4588,,false,231,0.008333,6.3334,1.9250,64.00,64.00,0.2932,22,1,172,3,396288,85076,1891,65,40,1021001728,0.000000,0.000000,0.000000,0.00,31.4588,0.0287,6.3334,0.0000,0.0000,2.7812,51.9971,21.7597
1613,27.9099,419.7667,32.9576,39.8585,,false,253,0.008333,7.3379,2.1083,64.00,63.97,1.2457,22,1,171,5,393984,85076,1896,60,40,1021001728,0.000000,0.000000,0.000000,0.00,39.8585,0.0263,7.3379,0.0000,0.0000,5.4009,92.3000,37.1749
