t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2,control_mode,surface_pitch,surface_yaw,surface_roll,actuator_saturated,target_quat_x,target_quat_y,target_quat_z,target_quat_w
573.000000,130183.724500,3945.210018,458.307010,11.963036,-169.215109,2087.063705,4822008956476.522461,30443962.156865,3264570.760214,-176.271624,54966.226606,-677.893529,-0.080929518,-0.199780790,-0.770288238,0.600161711,-6.976971171,-7.435822777,-1.487967139,0.000000,0.000000,0.000000,0.000000,1,1,1,264660.750409,79926.076486,-69063.449528,-3400.924176,-19829.227301,-58387.520279,1.057780,-29.021620,0.713720,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.080929518,-0.199780790,-0.770288238,0.600161711
573.008333,130187.543237,3944.973471,458.267756,11.962319,-166.495264,2086.310649,4822008956475.053711,30444420.206738,3264565.111151,-176.262809,54965.984759,-677.887581,-0.120525722,-0.196128244,-0.777379901,0.585395382,-7.007628033,-7.366545086,-1.782384959,0.000000,0.000000,0.000000,0.000000,1,1,1,250414.403798,85962.912484,-79075.978527,-3887.073757,-29279.785347,-62094.499060,1.080590,-28.207973,0.435392,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.120525722,-0.196128244,-0.777379901,0.585395382
573.016667,130191.361648,3944.744058,458.228652,11.961623,-163.885180,2085.565438,4822008956473.584961,30444878.254652,3264559.462118,-176.253804,54965.749692,-677.883953,-0.159478957,-0.191939482,-0.783817213,0.568644242,-7.043968695,-7.283588017,-2.075607836,0.000000,0.000000,0.000000,0.000000,1,1,1,235706.173302,93017.720004,-87342.580066,-4412.356839,-37558.322476,-66318.336532,1.122638,-27.427183,0.162805,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.159478957,-0.191939482,-0.783817213,0.568644242
573.025000,130195.179736,3944.521503,458.189648,11.960949,-161.398542,2084.827772,4822008956472.116211,30445336.300661,3264553.813096,-176.244449,54965.521132,-677.882596,-0.197684892,-0.187221294,-0.789584501,0.549931984,-7.085794255,-7.186720608,-2.367339108,0.000000,0.000000,0.000000,0.000000,1,1,1,220645.365361,100896.774608,-93825.291320,-4953.474450,-44557.612143,-70887.644379,1.183200,-26.682578,-0.105731,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.197684892,-0.187221294,-0.789584501,0.549931984
573.033333,130198.997498,3944.305505,458.150672,11.960294,-159.047363,2084.097329,4822008956470.647461,30445794.344818,3264548.164067,-176.234589,54965.298778,-677.883477,-0.235037646,-0.181982572,-0.794667394,0.529285727,-7.132860793,-7.075688485,-2.657237243,0.000000,0.000000,0.000000,0.000000,1,1,1,205329.774487,109409.108273,-98506.445944,-5486.887779,-50203.291646,-75630.582965,1.261243,-25.977022,-0.371620,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.235037646,-0.181982572,-0.794667394,0.529285727
573.041667,130202.814936,3944.095741,458.111633,11.959658,-156.842305,2083.373762,4822008956469.178711,30446252.387170,3264542.515012,-176.224078,54965.082302,-677.886574,-0.271429789,-0.176234584,-0.799052830,0.506736436,-7.184878190,-6.950221469,-2.944910728,0.000000,0.000000,0.000000,0.000000,1,1,1,189847.932491,118367.577137,-101387.680405,-5990.285016,-54456.273142,-80382.625567,1.355396,-25.313116,-0.635960,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.271429789,-0.176234584,-0.799052830,0.506736436
573.050000,130206.632047,3943.891872,458.072423,11.959040,-154.793153,2082.656709,4822008956467.709961,30446710.427765,3264536.865913,-176.212783,54964.871360,-677.891874,-0.306752413,-0.169991247,-0.802729073,0.482319364,-7.241509400,-6.810042247,-3.229913939,0.000000,0.000000,0.000000,0.000000,1,1,1,174281.067343,127590.246749,-102490.129392,-6444.122765,-57314.239666,-84994.718988,1.463905,-24.693407,-0.899559,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.306752413,-0.169991247,-0.802729073,0.482319364
573.058333,130210.448827,3943.693539,458.032923,11.958439,-152.909469,2081.945784,4822008956466.241211,30447168.466645,3264531.216752,-176.200584,54964.665581,-677.899370,-0.340895292,-0.163269402,-0.805685745,0.456074537,-7.302370321,-6.654875996,-3.511744170,0.000000,0.000000,0.000000,0.000000,1,1,1,158704.310874,136902.458589,-101855.505787,-6833.054755,-58811.582767,-89340.998221,1.584571,-24.120615,-1.162987,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.340895292,-0.163269402,-0.805685745,0.456074537
573.066667,130214.265276,3943.500360,457.992997,11.957854,-151.201451,2081.240582,4822008956464.773438,30447626.503849,3264525.567510,-176.187379,54964.464576,-677.909062,-0.373747132,-0.156089077,-0.807913878,0.428047249,-7.367030342,-6.484460799,-3.789839902,0.000000,0.000000,0.000000,0.000000,1,1,1,143186.854076,146139.874485,-99547.575720,-7147.007203,-59017.171642,-93324.943295,1.714682,-23.597851,-1.426673,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.373747132,-0.156089077,-0.807913878,0.428047249
573.075000,130218.081387,3943.311930,457.952502,11.957283,-149.681072,2080.540673,4822008956463.305664,30448084.539415,3264519.918168,-176.173090,54964.267928,-677.920951,-0.405195925,-0.148473739,-0.809405977,0.398288557,-7.435013592,-6.298558611,-4.063580394,0.000000,0.000000,0.000000,0.000000,1,1,1,127790.986817,155152.745757,-95653.481930,-7381.669412,-58029.627576,-96882.909071,1.850949,-23.128859,-1.691011,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.405195925,-0.148473739,-0.809405977,0.398288557
573.083333,130221.897154,3943.127817,457.911278,11.956725,-148.363673,2079.845594,4822008956461.837891,30448542.573375,3264514.268710,-176.157666,54964.075187,-677.935042,-0.435129400,-0.140450517,-0.810156093,0.366855778,-7.505800866,-6.096966490,-4.332286521,0.000000,0.000000,0.000000,0.000000,1,1,1,112570.201077,163811.700662,-90284.513151,-7538.267944,-55970.302228,-99984.464865,1.989444,-22.718326,-1.956493,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.435129400,-0.140450517,-0.810156093,0.366855778
573.091667,130225.712569,3942.947547,457.869147,11.956179,-147.270292,2079.154846,4822008956460.370117,30449000.605758,3264508.619115,-176.141087,54963.885868,-677.951346,-0.463435577,-0.132050401,-0.810159906,0.333812948,-7.578832137,-5.879527794,-4.595222803,0.000000,0.000000,0.000000,0.000000,1,1,1,97566.672247,172015.613183,-83576.301777,-7622.673647,-52974.781121,-102629.927122,2.125522,-22.372365,-2.223838,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.463435577,-0.132050401,-0.810159906,0.333812948
573.100000,130229.527626,3942.770602,457.825912,11.955643,-146.431312,2078.467879,4822008956458.902344,30449458.636586,3264502.969366,-176.123374,54963.699431,-677.969878,-0.490003420,-0.123308402,-0.809414816,0.299231252,-7.653509576,-5.646143090,-4.851600542,0.000000,0.000000,0.000000,0.000000,1,1,1,82808.356300,179702.818162,-75689.044282,-7644.098596,-49184.212888,-104846.631290,2.253667,-22.099360,-2.494116,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.490003420,-0.123308402,-0.809414816,0.299231252
573.108333,130233.342310,3942.596395,457.781338,11.955115,-145.892529,2077.784072,4822008956457.434570,30449916.665880,3264497.319444,-176.104594,54963.515270,-677.990663,-0.514723587,-0.114263664,-0.807920033,0.263189406,-7.729201084,-5.396780606,-5.100582054,0.000000,0.000000,0.000000,0.000000,1,1,1,68305.608712,186868.508193,-66809.191439,-7613.806805,-44737.895250,-106686.631353,2.367123,-21.911492,-2.768904,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.514723587,-0.114263664,-0.807920033,0.263189406
573.116667,130237.156611,3942.424247,457.735148,11.954593,-145.725952,2077.102707,4822008956455.966797,30450374.693652,3264491.669330,-176.084868,54963.332674,-678.013737,-0.537489263,-0.104959527,-0.805676675,0.225773969,-7.805244371,-5.131486114,-5.341286191,0.000000,0.000000,0.000000,0.000000,1,1,1,54046.654004,193594.653340,-57155.397815,-7544.370728,-39768.316785,-108229.772622,2.457026,-21.827639,-3.050494,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.537489263,-0.104959527,-0.805676675,0.225773969
573.125000,130240.970510,3942.253326,457.686989,11.954076,-146.050466,2076.422909,4822008956454.500000,30450832.719909,3264486.019003,-176.064393,54963.150777,-678.039158,-0.558197077,-0.095443533,-0.802687851,0.187079580,-7.880951825,-4.850392214,-5.572795526,0.000000,0.000000,0.000000,0.000000,1,1,1,39990.420040,200107.154021,-46994.337140,-7450.164787,-34399.519672,-109598.565372,2.510424,-21.879073,-3.342172,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.558197077,-0.095443533,-0.802687851,0.187079580
573.133333,130244.783985,3942.082557,457.636396,11.953558,-147.074776,2075.743544,4822008956453.033203,30451290.744646,3264480.368445,-176.043472,54962.968452,-678.067009,-0.576748083,-0.085767374,-0.798958754,0.147209088,-7.955616504,-4.553726983,-5.794166058,0.000000,0.000000,0.000000,0.000000,1,1,1,26054.290973,206897.036649,-36679.408823,-7350.374889,-28749.793603,-110998.496377,2.505671,-22.121561,-3.648474,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.576748083,-0.085767374,-0.798958754,0.147209088
573.141667,130248.597015,3941.910419,457.582705,11.953037,-149.196043,2075.063009,4822008956451.566406,30451748.767847,3264474.717633,-176.022592,54962.784105,-678.097413,-0.593048798,-0.075986771,-0.794496735,0.106273570,-8.028519966,-4.241821944,-6.004441109,0.000000,0.000000,0.000000,0.000000,1,1,1,12094.872439,215008.532699,-26747.702629,-7278.010106,-22941.624742,-112820.680742,2.400864,-22.663770,-3.974627,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.593048798,-0.075986771,-0.794496735,0.106273570
573.150000,130252.409563,3941.734521,457.524903,11.952504,-153.256066,2074.378791,4822008956450.099609,30452206.789474,3264469.066545,-176.002585,54962.595241,-678.130535,-0.607012276,-0.066161306,-0.789311362,0.064392173,-8.098943544,-3.915119389,-6.202673580,0.000000,0.000000,0.000000,0.000000,1,1,1,-2102.663755,226825.164486,-18185.739720,-7306.683519,-17129.254079,-115926.821599,2.101022,-23.743426,-4.320339,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.607012276,-0.066161306,-0.789311362,0.064392173
573.158333,130256.221580,3941.550546,457.461295,11.951947,-161.307153,2073.686344,4822008956448.632812,30452664.809452,3264463.415157,-175.985076,54962.397379,-678.166538,-0.618559194,-0.056354218,-0.783414447,0.021691696,-8.166187834,-3.574179502,-6.387968688,0.000000,0.000000,0.000000,0.000000,1,1,1,-16637.143643,248610.388676,-13244.991021,-7637.944462,-11573.938614,-122579.381601,1.348822,-25.967204,-4.635139,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.618559194,-0.056354218,-0.783414447,0.021691696
573.166667,130260.032995,3941.349160,457.388845,11.951336,-179.045733,2072.975843,4822008956447.166016,30453122.827627,3264457.763448,-175.973836,54962.180985,-678.205164,-0.627618904,-0.046632260,-0.776819991,-0.021694347,-8.229616709,-3.219688983,-6.559590205,0.000000,0.000000,0.000000,0.000000,1,1,1,-29370.300040,299063.605823,2893.791811,13391.345593,10044.758565,-138420.299582,1.308603,-30.981258,-4.072039,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.627618904,-0.046632260,-0.776819991,-0.021694347
573.175000,130263.843723,3941.106049,457.306403,11.950599,142.802596,2072.221787,4822008956445.699219,30453580.843650,3264452.111455,-175.962931,54961.922808,-678.239098,-0.634127537,-0.037085244,-0.769546635,-0.065611956,-8.282790649,-2.851251403,-6.717200340,0.000000,0.000000,0.000000,0.000000,1,1,1,-42010.532458,195425.921090,-12393.979199,-8162.533699,8336.140451,-97246.727348,-1.759514,-21.083299,-5.798095,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.634127537,-0.037085244,-0.769546635,-0.065611956
573.183333,130267.653887,3940.946488,457.238895,11.950115,102.469189,2071.555722,4822008956444.232422,30454038.858210,3264446.459060,-175.977594,54961.747114,-678.287415,-0.638037943,-0.027757675,-0.761613489,-0.109918093,-8.336469897,-2.471669550,-6.855934839,0.000000,0.000000,0.000000,0.000000,1,1,1,-13274.500274,109993.318510,-39276.465796,-4088.964940,14020.571380,-64469.492317,-5.283887,-11.956882,-4.249656,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.638037943,-0.027757675,-0.761613489,-0.109918093
573.191667,130271.463808,3940.857859,457.209731,11.949846,82.787304,2070.964245,4822008956442.765625,30454496.871938,3264440.806370,-176.021626,54961.647473,-678.322829,-0.639313369,-0.018719672,-0.753043007,-0.154448111,-8.383121784,-2.081341706,-6.975620798,0.000000,0.000000,0.000000,0.000000,1,1,1,7609.535098,81006.974886,-40388.928614,-1808.696402,17192.001076,-49218.449285,-5.898300,-8.259433,-2.465487,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.639313369,-0.018719672,-0.753043007,-0.154448111
573.200000,130275.273692,3940.795723,457.205144,11.949656,73.589205,2070.400741,4822008956441.298828,30454954.885094,3264435.153508,-176.070778,54961.578645,-678.343375,-0.637931078,-0.010043563,-0.743859587,-0.199037636,-8.422636623,-1.681771055,-7.076611618,0.000000,0.000000,0.000000,0.000000,1,1,1,15610.629232,71325.035676,-34613.624635,-914.318070,17319.517427,-41950.379746,-5.683627,-6.717141,-1.555853,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.637931078,-0.010043563,-0.743859587,-0.199037636
573.208333,130279.083632,3940.744320,457.212096,11.949500,68.533038,2069.848667,4822008956439.831055,30455412.897783,3264429.500539,-176.118142,54961.522668,-678.356340,-0.633882633,-0.001801771,-0.734089158,-0.243521394,-8.454874989,-1.274519608,-7.158732010,0.000000,0.000000,0.000000,0.000000,1,1,1,17974.520777,67390.548647,-27903.864468,-161.403880,18721.808955,-36830.866916,-5.337407,-5.915675,-1.093187,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.633882633,-0.001801771,-0.734089158,-0.243521394
573.216667,130282.893681,3940.698514,457.224963,11.949360,65.340272,2069.302624,4822008956438.363281,30455870.910061,3264423.847494,-176.162620,54961.473371,-678.365450,-0.627173379,0.005933671,-0.723759952,-0.287732299,-8.479445109,-0.860883149,-7.221532463,0.000000,0.000000,0.000000,0.000000,1,1,1,17792.884388,65240.933868,-21109.632300,567.872727,20387.336620,-32411.972141,-4.971523,-5.422239,-0.849769,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.627173379,0.005933671,-0.723759952,-0.287732299
573.225000,130286.703865,3940.656235,457.241145,11.949231,63.088479,2068.760430,4822008956436.894531,30456328.921962,3264418.194389,-176.204050,54961.428186,-678.372531,-0.617822999,0.013092071,-0.712902194,-0.331502341,-8.496004540,-0.442300641,-7.264572205,0.000000,0.000000,0.000000,0.000000,1,1,1,16321.582129,63431.307079,-14398.323736,1287.237546,21971.920618,-28219.822569,-4.602930,-5.078718,-0.730370,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.617822999,0.013092071,-0.712902194,-0.331502341
573.233333,130290.514197,3940.616511,457.259243,11.949110,61.344995,2068.221059,4822008956435.425781,30456786.933511,3264412.541234,-176.242407,54961.385863,-678.378618,-0.605865712,0.019604936,-0.701547868,-0.374663815,-8.504295942,-0.020297979,-7.287497141,0.000000,0.000000,0.000000,0.000000,1,1,1,14155.900531,61318.954334,-7848.857497,1986.763886,23322.601248,-24104.534314,-4.230127,-4.816125,-0.691491,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.605865712,0.019604936,-0.701547868,-0.374663815
573.241667,130294.324690,3940.578841,457.278393,11.948995,59.881227,2067.683984,4822008956433.957031,30457244.944726,3264406.888031,-176.277659,54961.345729,-678.384380,-0.591350229,0.025406771,-0.689730479,-0.417050680,-8.504159504,0.403540836,-7.290070782,0.000000,0.000000,0.000000,0.000000,1,1,1,11623.002294,58576.856950,-1545.294691,2647.453719,24360.823170,-20052.729717,-3.847855,-4.600323,-0.711827,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.591350229,0.025406771,-0.689730479,-0.417050680
573.250000,130298.135349,3940.542961,457.297999,11.948886,58.564213,2067.148926,4822008956432.487305,30457702.955621,3264401.234778,-176.309724,54961.307393,-678.390312,-0.574339467,0.030435836,-0.677484789,-0.458499943,-8.495539647,0.827597195,-7.272189687,0.000000,0.000000,0.000000,0.000000,1,1,1,8928.074246,55029.754709,4409.160157,3244.987998,25049.318465,-16122.728832,-3.450696,-4.413080,-0.780692,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.574339467,0.030435836,-0.677484789,-0.458499943
573.258333,130301.946168,3940.508734,457.317598,11.948782,57.309959,2066.615741,4822008956431.017578,30458160.966209,3264395.581471,-176.338480,54961.270617,-678.396818,-0.554910036,0.034634831,-0.664846541,-0.498853042,-8.478488726,1.250240661,-7.233891581,0.000000,0.000000,0.000000,0.000000,1,1,1,6214.754141,50594.322928,9892.367657,3752.030432,25383.072649,-12415.039689,-3.034488,-4.244509,-0.892891,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.554910036,0.034634831,-0.664846541,-0.498853042
573.266667,130305.757148,3940.476094,457.336797,11.948682,56.061194,2066.084358,4822008956429.547852,30458618.976503,3264389.928103,-176.363767,54961.235246,-678.404259,-0.533151517,0.037951527,-0.651852161,-0.537957157,-8.453168004,1.669851900,-7.175358403,0.000000,0.000000,0.000000,0.000000,1,1,1,3591.698071,45259.884535,14766.905142,4141.739098,25387.366469,-9049.316126,-2.597418,-4.089680,-1.046028,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.533151517,0.037951527,-0.651852161,-0.537957157
573.275000,130309.568282,3940.445007,457.355238,11.948588,54.775823,2065.554745,4822008956428.078125,30459076.986513,3264384.274661,-176.385412,54961.201166,-678.412976,-0.509165532,0.040339297,-0.638538453,-0.575666436,-8.419845532,2.084845473,-7.096914674,0.000000,0.000000,0.000000,0.000000,1,1,1,1144.906886,39086.589504,18886.997448,4393.686643,25115.232825,-6135.258615,-2.141100,-3.946849,-1.238689,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.509165532,0.040339297,-0.638538453,-0.575666436
573.283333,130313.379561,3940.415455,457.372575,11.948498,53.420475,2065.026882,4822008956426.608398,30459534.996248,3264378.621134,-176.403255,54961.168275,-678.423298,-0.483064659,0.041757563,-0.624942302,-0.611843085,-8.378890319,2.493691720,-6.999020861,0.000000,0.000000,0.000000,0.000000,1,1,1,-1054.653286,32208.506375,22111.040753,4501.949966,24638.835232,-3734.441118,-1.671277,-3.816118,-1.468856,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.483064659,0.041757563,-0.624942302,-0.611843085
573.291667,130317.190971,3940.387412,457.388481,11.948412,51.966631,2064.500744,4822008956425.138672,30459993.005719,3264372.967504,-176.417182,54961.136474,-678.435538,-0.454971206,0.042172132,-0.611100390,-0.646358280,-8.330762375,2.894936465,-6.882261355,0.000000,0.000000,0.000000,0.000000,1,1,1,-2942.831128,24831.029540,24321.280340,4482.613301,24031.909191,-1822.650121,-1.197525,-3.698027,-1.732416,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.454971206,0.042172132,-0.611100390,-0.646358280
573.300000,130321.002501,3940.360840,457.402659,11.948332,50.388144,2063.976291,4822008956423.667969,30460451.014933,3264367.313754,-176.427162,54961.105657,-678.449975,-0.425015912,0.041555428,-0.597048949,-0.679092905,-8.275999013,3.287217146,-6.747327509,0.000000,0.000000,0.000000,0.000000,1,1,1,-4457.836733,17172.945904,25453.931890,4405.454441,23364.884594,-119.314554,-0.727920,-3.592506,-2.024195,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.425015912,0.041555428,-0.597048949,-0.679092905
573.308333,130324.814132,3940.335692,457.414851,11.948255,48.659529,2063.453476,4822008956422.197266,30460909.023897,3264361.659864,-176.433228,54961.075720,-678.466843,-0.393336618,0.039886620,-0.582823591,-0.709938043,-8.215191281,3.669275640,-6.594987431,0.000000,0.000000,0.000000,0.000000,1,1,1,-5516.763411,9550.234940,25497.494139,4303.427614,22615.624146,1454.190293,-0.276234,-3.496716,-2.332255,DIRECT / RAW,0.000000,0.000000,0.000000,0,-0.393336618,0.039886620,-0.582823591,-0.709938043
